task_id,actv_code_type_id,actv_code_id,proj_id
100233335,519919,6560194,122698
100233335,557964,7075051,122698
100233335,564844,7167951,122698
100233336,257385,6235116,122698
100233336,519919,6560194,122698
100233336,557964,7075051,122698
100233336,564844,7167950,122698
100233338,257385,6235116,122698
100233338,519919,6560194,122698
100233338,557964,7075051,122698
100233338,564844,7168624,122698
100233341,257385,6235116,122698
100233341,519919,6560194,122698
100233341,557964,7075051,122698
100233341,564844,7167951,122698
100233342,257385,6235116,122698
100233342,519919,6560194,122698
100233342,557964,7075051,122698
100233342,564844,7167950,122698
100233344,519919,6560194,122698
100233344,557964,7075051,122698
100233344,564844,7172090,122698
100233346,519919,6560194,122698
100233346,557964,7075050,122698
100233346,564844,7167952,122698
100233347,519919,6560194,122698
100233347,557964,7075050,122698
100233347,564844,7167953,122698
100233348,519919,6560194,122698
100233348,557964,7075050,122698
100233348,564844,7167954,122698
100233351,257385,6235116,122698
100233351,519919,6560194,122698
100233351,557964,7075050,122698
100233351,564844,7168624,122698
100233352,257385,6235116,122698
100233352,519919,6560194,122698
100233352,557964,7075050,122698
100233352,564844,7167951,122698
100233353,257385,6235116,122698
100233353,519919,6560194,122698
100233353,557964,7075050,122698
100233353,564844,7167950,122698
100233355,519919,6560194,122698
100233355,557964,7075050,122698
100233355,564844,7167952,122698
100233356,519919,6560194,122698
100233356,557964,7075050,122698
100233356,564844,7167953,122698
100233359,257385,6235116,122698
100233359,519919,6560194,122698
100233359,557964,7075050,122698
100233359,564844,7168624,122698
100233360,257385,6235116,122698
100233360,519919,6560194,122698
100233360,557964,7075050,122698
100233360,564844,7167951,122698
100233361,257385,6235116,122698
100233361,519919,6560194,122698
100233361,557964,7075050,122698
100233361,564844,7167950,122698
100233365,257385,6235116,122698
100233365,519919,6560194,122698
100233365,557964,7075050,122698
100233365,564844,7168624,122698
100233366,257385,6235116,122698
100233366,519919,6560194,122698
100233366,557964,7075050,122698
100233366,564844,7167951,122698
100233367,257385,6235116,122698
100233367,519919,6560194,122698
100233367,557964,7075050,122698
100233367,564844,7167950,122698
100233371,257385,6235116,122698
100233371,519919,6560194,122698
100233371,557964,7075050,122698
100233371,564844,7168624,122698
100233372,257385,6235116,122698
100233372,519919,6560194,122698
100233372,557964,7075050,122698
100233372,564844,7167951,122698
100233373,257385,6235116,122698
100233373,519919,6560194,122698
100233373,557964,7075050,122698
100233373,564844,7167950,122698
100233375,519919,6560194,122698
100233375,557964,7075050,122698
100233375,564844,7172090,122698
100233376,519919,6560194,122698
100233376,557964,7075050,122698
100233376,564844,7167952,122698
100233377,519919,6560194,122698
100233377,557964,7075050,122698
100233377,564844,7167953,122698
100233378,519919,6560194,122698
100233378,557964,7075050,122698
100233378,564844,7167954,122698
100233379,257385,6235116,122698
100233379,519919,6560194,122698
100233379,557964,7075050,122698
100233379,564844,7168624,122698
100233382,257385,6235116,122698
100233382,519919,6560194,122698
100233382,557964,7075050,122698
100233382,564844,7167951,122698
100233383,257385,6235116,122698
100233383,519919,6560194,122698
100233383,557964,7075050,122698
100233383,564844,7167950,122698
100233385,257385,6235116,122698
100233385,519919,6560194,122698
100233385,557964,7075050,122698
100233385,564844,7168624,122698
100233386,257385,6235116,122698
100233386,519919,6560194,122698
100233386,557964,7075050,122698
100233386,564844,7167951,122698
100233387,257385,6235116,122698
100233387,519919,6560194,122698
100233387,557964,7075050,122698
100233387,564844,7167950,122698
100233389,257385,6235116,122698
100233389,519919,6560194,122698
100233389,557964,7075050,122698
100233389,564844,7168624,122698
100233390,257385,6235116,122698
100233390,519919,6560194,122698
100233390,557964,7075050,122698
100233390,564844,7167951,122698
100233391,257385,6235116,122698
100233391,519919,6560194,122698
100233391,557964,7075050,122698
100233391,564844,7167950,122698
100233395,519919,6560194,122698
100233395,557964,7075051,122698
100233395,564844,7167952,122698
100233396,519919,6560194,122698
100233396,557964,7075051,122698
100233396,564844,7167953,122698
100233397,519919,6560194,122698
100233397,557964,7075051,122698
100233397,564844,7167954,122698
100233398,257385,6235116,122698
100233398,519919,6560194,122698
100233398,557964,7075051,122698
100233398,564844,7168624,122698
100233401,257385,6235116,122698
100233401,519919,6560194,122698
100233401,557964,7075051,122698
100233401,564844,7167951,122698
100233402,257385,6235116,122698
100233402,519919,6560194,122698
100233402,557964,7075051,122698
100233402,564844,7167950,122698
100233404,519919,6560194,122698
100233404,557964,7075050,122698
100233404,564844,7167952,122698
100233405,519919,6560194,122698
100233405,557964,7075050,122698
100233405,564844,7167953,122698
100233407,257385,6235116,122698
100233407,519919,6560194,122698
100233407,557964,7075050,122698
100233407,564844,7172090,122698
100233408,257385,6235116,122698
100233408,519919,6560194,122698
100233408,557964,7075050,122698
100233408,564844,7178662,122698
100233409,257385,6235116,122698
100233409,519919,6560194,122698
100233409,557964,7075050,122698
100233409,564844,7168624,122698
100233410,257385,6235116,122698
100233410,519919,6560194,122698
100233410,557964,7075050,122698
100233410,564844,7167951,122698
100233411,257385,6235116,122698
100233411,519919,6560194,122698
100233411,557964,7075050,122698
100233411,564844,7167950,122698
100233415,257385,6235116,122698
100233415,519919,6560194,122698
100233415,557964,7075050,122698
100233415,564844,7168624,122698
100233416,257385,6235116,122698
100233416,519919,6560194,122698
100233416,557964,7075050,122698
100233416,564844,7167951,122698
100233417,257385,6235116,122698
100233417,519919,6560194,122698
100233417,557964,7075050,122698
100233417,564844,7167950,122698
100233419,519919,6560194,122698
100233419,557964,7075050,122698
100233419,564844,7172090,122698
100233420,519919,6560194,122698
100233420,557964,7075050,122698
100233420,564844,7167952,122698
100233421,519919,6560194,122698
100233421,557964,7075050,122698
100233421,564844,7167953,122698
100233422,519919,6560194,122698
100233422,557964,7075050,122698
100233422,564844,7167954,122698
100233423,257385,6235116,122698
100233423,519919,6560194,122698
100233423,557964,7075050,122698
100233423,564844,7168624,122698
100233424,257385,6235116,122698
100233424,519919,6560194,122698
100233424,557964,7075050,122698
100233424,564844,7178662,122698
100233426,257385,6235116,122698
100233426,519919,6560194,122698
100233426,557964,7075050,122698
100233426,564844,7167951,122698
100233427,257385,6235116,122698
100233427,519919,6560194,122698
100233427,557964,7075050,122698
100233427,564844,7167950,122698
100233429,519919,6560194,122698
100233429,557964,7075050,122698
100233429,564844,7172090,122698
100233430,519919,6560194,122698
100233430,557964,7075050,122698
100233430,564844,7167952,122698
100233431,519919,6560194,122698
100233431,557964,7075050,122698
100233431,564844,7167953,122698
100233432,519919,6560194,122698
100233432,557964,7075050,122698
100233432,564844,7167954,122698
100233435,257385,6235116,122698
100233435,519919,6560194,122698
100233435,557964,7075050,122698
100233435,564844,7168624,122698
100233436,257385,6235116,122698
100233436,519919,6560194,122698
100233436,557964,7075050,122698
100233436,564844,7167951,122698
100233437,257385,6235116,122698
100233437,519919,6560194,122698
100233437,557964,7075050,122698
100233437,564844,7167950,122698
100233439,257385,6235116,122698
100233439,519919,6560194,122698
100233439,557964,7075050,122698
100233439,564844,7172090,122698
100233440,519919,6560194,122698
100233440,557964,7075051,122698
100233440,564844,7167952,122698
100233441,519919,6560194,122698
100233441,557964,7075051,122698
100233441,564844,7167953,122698
100233442,519919,6560194,122698
100233442,557964,7075051,122698
100233442,564844,7167954,122698
100233443,257385,6235116,122698
100233443,519919,6560194,122698
100233443,557964,7075051,122698
100233443,564844,7168624,122698
100233446,257385,6235116,122698
100233446,519919,6560194,122698
100233446,557964,7075051,122698
100233446,564844,7167951,122698
100233447,257385,6235116,122698
100233447,519919,6560194,122698
100233447,557964,7075051,122698
100233447,564844,7167950,122698
100233449,257385,6235116,122698
100233449,519919,6560194,122698
100233449,557964,7075051,122698
100233449,564844,7168624,122698
100233452,257385,6235116,122698
100233452,519919,6560194,122698
100233452,557964,7075051,122698
100233452,564844,7167951,122698
100233453,257385,6235116,122698
100233453,519919,6560194,122698
100233453,557964,7075051,122698
100233453,564844,7167950,122698
100233455,519919,6560194,122698
100233455,557964,7075051,122698
100233455,564844,7172090,122698
100233456,257385,6235116,122698
100233456,519919,6560194,122698
100233456,557964,7075051,122698
100233456,564844,7168624,122698
100233457,257385,6235116,122698
100233457,519919,6560194,122698
100233457,557964,7075051,122698
100233457,564844,7167951,122698
100233460,257385,6235116,122698
100233460,519919,6560194,122698
100233460,557964,7075051,122698
100233460,564844,7167950,122698
100233462,257385,6235116,122698
100233462,519919,6560194,122698
100233462,557964,7075051,122698
100233462,564844,7168624,122698
100233463,257385,6235116,122698
100233463,519919,6560194,122698
100233463,557964,7075051,122698
100233463,564844,7167951,122698
100233466,257385,6235116,122698
100233466,519919,6560194,122698
100233466,557964,7075051,122698
100233466,564844,7167950,122698
100233468,519919,6560194,122698
100233468,557964,7075050,122698
100233469,519919,6560194,122698
100233469,557964,7075050,122698
100233470,519919,6560194,122698
100233470,557964,7075050,122698
100233471,519919,6560194,122698
100233471,557964,7075050,122698
100233471,564844,7172090,122698
100233472,519919,6560194,122698
100233472,557964,7075050,122698
100233472,564844,7167952,122698
100233473,519919,6560194,122698
100233473,557964,7075050,122698
100233473,564844,7167953,122698
100233474,519919,6560194,122698
100233474,557964,7075050,122698
100233474,564844,7167954,122698
100233475,519919,6560194,122698
100233475,557964,7075050,122698
100233476,519919,6560194,122698
100233476,557964,7075051,122698
100233476,564844,7167952,122698
100233477,519919,6560194,122698
100233477,557964,7075051,122698
100233477,564844,7167953,122698
100233478,519919,6560194,122698
100233478,557964,7075051,122698
100233478,564844,7167954,122698
100233479,257385,6235116,122698
100233479,519919,6560194,122698
100233479,557964,7075051,122698
100233479,564844,7172090,122698
100233480,257385,6235116,122698
100233480,519919,6560194,122698
100233480,557964,7075051,122698
100233480,564844,7178662,122698
100233481,257385,6235116,122698
100233481,519919,6560194,122698
100233481,557964,7075051,122698
100233481,564844,7168624,122698
100233482,257385,6235116,122698
100233482,519919,6560194,122698
100233482,557964,7075051,122698
100233482,564844,7167951,122698
100233483,257385,6235116,122698
100233483,519919,6560194,122698
100233483,557964,7075051,122698
100233483,564844,7167950,122698
100233485,257385,6235116,122698
100233485,519919,6560194,122698
100233485,557964,7075051,122698
100233485,564844,7168624,122698
100233488,257385,6235116,122698
100233488,519919,6560194,122698
100233488,557964,7075051,122698
100233488,564844,7167951,122698
100233489,257385,6235116,122698
100233489,519919,6560194,122698
100233489,557964,7075051,122698
100233489,564844,7167950,122698
100233491,519919,6560194,122698
100233491,557964,7075051,122698
100233491,564844,7172090,122698
100233492,257385,6235116,122698
100233492,519919,6560194,122698
100233492,557964,7075051,122698
100233492,564844,7172090,122698
100233493,519919,6560194,122698
100233493,557964,7075051,122698
100233493,564844,7167952,122698
100233494,519919,6560194,122698
100233494,557964,7075051,122698
100233494,564844,7167954,122698
100233495,257385,6235116,122698
100233495,519919,6560194,122698
100233495,557964,7075051,122698
100233495,564844,7168624,122698
100233496,257385,6235116,122698
100233496,519919,6560194,122698
100233496,557964,7075051,122698
100233496,564844,7167951,122698
100233497,257385,6235116,122698
100233497,519919,6560194,122698
100233497,557964,7075051,122698
100233497,564844,7167950,122698
100233499,519919,6560194,122698
100233499,557964,7075051,122698
100233500,257385,6235116,122698
100233500,519919,6560194,122698
100233500,557964,7075051,122698
100233500,564844,7172090,122698
100233501,519919,6560194,122698
100233501,557964,7075050,122698
100233501,564844,7167952,122698
100233502,519919,6560194,122698
100233502,557964,7075050,122698
100233502,564844,7167953,122698
100233503,257385,6235116,122698
100233503,519919,6560194,122698
100233503,557964,7075050,122698
100233503,564844,7172090,122698
100233504,257385,6235116,122698
100233504,519919,6560194,122698
100233504,557964,7075050,122698
100233504,564844,7178662,122698
100233505,257385,6235116,122698
100233505,519919,6560194,122698
100233505,557964,7075050,122698
100233505,564844,7168624,122698
100233506,257385,6235116,122698
100233506,519919,6560194,122698
100233506,557964,7075050,122698
100233506,564844,7167951,122698
100233507,257385,6235116,122698
100233507,519919,6560194,122698
100233507,557964,7075050,122698
100233507,564844,7167950,122698
100233511,257385,6235116,122698
100233511,519919,6560194,122698
100233511,557964,7075050,122698
100233511,564844,7168624,122698
100233512,257385,6235116,122698
100233512,519919,6560194,122698
100233512,557964,7075050,122698
100233512,564844,7167951,122698
100233513,257385,6235116,122698
100233513,519919,6560194,122698
100233513,557964,7075050,122698
100233513,564844,7167950,122698
100233516,519919,6560194,122698
100233516,557964,7075051,122698
100233516,564844,7167952,122698
100233517,519919,6560194,122698
100233517,557964,7075051,122698
100233517,564844,7167953,122698
100233518,519919,6560194,122698
100233518,557964,7075051,122698
100233518,564844,7167954,122698
100233521,257385,6235116,122698
100233521,519919,6560194,122698
100233521,557964,7075051,122698
100233521,564844,7168624,122698
100233522,257385,6235116,122698
100233522,519919,6560194,122698
100233522,557964,7075051,122698
100233522,564844,7167951,122698
100233523,257385,6235116,122698
100233523,519919,6560194,122698
100233523,557964,7075051,122698
100233523,564844,7167950,122698
100233525,519919,6560194,122698
100233525,557964,7075051,122698
100233525,564844,7167952,122698
100233526,519919,6560194,122698
100233526,557964,7075051,122698
100233526,564844,7167953,122698
100233527,519919,6560194,122698
100233527,557964,7075051,122698
100233527,564844,7167954,122698
100233528,519919,6560194,122698
100233528,557964,7075050,122698
100233528,564844,7167952,122698
100233529,519919,6560194,122698
100233529,557964,7075050,122698
100233529,564844,7167953,122698
100233530,519919,6560194,122698
100233530,557964,7075050,122698
100233530,564844,7167954,122698
100233531,519919,6560194,122698
100233531,557964,7075050,122698
100233532,519919,6560194,122698
100233532,557964,7075050,122698
100233532,564844,7172090,122698
100233533,519919,6560194,122698
100233533,557964,7075050,122698
100233533,564844,7172090,122698
100233534,519919,6560194,122698
100233534,557964,7075050,122698
100233534,564844,7172090,122698
100233537,257385,6235116,122698
100233537,519919,6560194,122698
100233537,557964,7075050,122698
100233537,564844,7168624,122698
100233538,257385,6235116,122698
100233538,519919,6560194,122698
100233538,557964,7075050,122698
100233538,564844,7167951,122698
100233539,257385,6235116,122698
100233539,519919,6560194,122698
100233539,557964,7075050,122698
100233539,564844,7167950,122698
100233541,519919,6560194,122698
100233541,557964,7075050,122698
100233541,564844,7167952,122698
100233542,519919,6560194,122698
100233542,557964,7075050,122698
100233542,564844,7167953,122698
100233543,519919,6560194,122698
100233543,557964,7075050,122698
100233543,564844,7167954,122698
100233544,519919,6560194,122698
100233544,557964,7075050,122698
100233545,519919,6560194,122698
100233545,557964,7075050,122698
100233545,564844,7172090,122698
100233546,519919,6560194,122698
100233546,557964,7075050,122698
100233546,564844,7172090,122698
100233549,257385,6235116,122698
100233549,519919,6560194,122698
100233549,557964,7075050,122698
100233549,564844,7168624,122698
100233550,257385,6235116,122698
100233550,519919,6560194,122698
100233550,557964,7075050,122698
100233550,564844,7167951,122698
100233551,257385,6235116,122698
100233551,519919,6560194,122698
100233551,557964,7075050,122698
100233551,564844,7167950,122698
100233553,519919,6560194,122698
100233553,557964,7075051,122698
100233553,564844,7167952,122698
100233554,519919,6560194,122698
100233554,557964,7075051,122698
100233554,564844,7167953,122698
100233555,519919,6560194,122698
100233555,557964,7075051,122698
100233555,564844,7167954,122698
100233556,257385,6235116,122698
100233556,519919,6560194,122698
100233556,557964,7075051,122698
100233556,564844,7168624,122698
100233557,257385,6235116,122698
100233557,519919,6560194,122698
100233557,557964,7075051,122698
100233557,564844,7167951,122698
100233558,257385,6235116,122698
100233558,519919,6560194,122698
100233558,557964,7075051,122698
100233558,564844,7167950,122698
100233560,257385,6235116,122698
100233560,519919,6560194,122698
100233560,557964,7075051,122698
100233560,564844,7168624,122698
100233561,257385,6235116,122698
100233561,519919,6560194,122698
100233561,557964,7075051,122698
100233561,564844,7167951,122698
100233562,257385,6235116,122698
100233562,519919,6560194,122698
100233562,557964,7075051,122698
100233562,564844,7172090,122698
100233563,257385,6235116,122698
100233563,519919,6560194,122698
100233563,557964,7075051,122698
100233563,564844,7168624,122698
100233565,257385,6235116,122698
100233565,519919,6560194,122698
100233565,557964,7075051,122698
100233565,564844,7167950,122698
100233569,257385,6235116,122698
100233569,519919,6560194,122698
100233569,557964,7075051,122698
100233569,564844,7167951,122698
100233570,257385,6235116,122698
100233570,519919,6560194,122698
100233570,557964,7075051,122698
100233570,564844,7167950,122698
100233572,257385,6235116,122698
100233572,519919,6560194,122698
100233572,557964,7075051,122698
100233572,564844,7168624,122698
100233573,257385,6235117,122698
100233573,519919,6560194,122698
100233574,519919,6560194,122698
100233575,519919,6560194,122698
100233576,519919,6560194,122698
100233577,519919,6560194,122698
100233577,519920,6469840,122698
100233577,557964,7075050,122698
100233577,564844,7167952,122698
100233578,519919,6560194,122698
100233578,519920,6469840,122698
100233578,557964,7075050,122698
100233578,564844,7167953,122698
100233579,519919,6560194,122698
100233579,519920,6469840,122698
100233579,557964,7075050,122698
100233579,564844,7167954,122698
100233580,519919,6560194,122698
100233580,519920,6469843,122698
100233580,557964,7075050,122698
100233580,564844,7167952,122698
100233581,519919,6560194,122698
100233581,519920,6469843,122698
100233581,557964,7075050,122698
100233581,564844,7167953,122698
100233582,519919,6560194,122698
100233582,519920,6469843,122698
100233582,557964,7075050,122698
100233582,564844,7167954,122698
100233583,519919,6560194,122698
100233583,519920,6469843,122698
100233583,557964,7075050,122698
100233583,564844,7172090,122698
100233584,257385,6235116,122698
100233584,519919,6560194,122698
100233584,557964,7075050,122698
100233584,564844,7168624,122698
100233585,257385,6235116,122698
100233585,519919,6560194,122698
100233585,557964,7075050,122698
100233585,564844,7178662,122698
100233587,257385,6235116,122698
100233587,519919,6560194,122698
100233587,557964,7075050,122698
100233587,564844,7167951,122698
100233588,257385,6235116,122698
100233588,519919,6560194,122698
100233588,557964,7075050,122698
100233588,564844,7167950,122698
100233590,257385,6235116,122698
100233590,519919,6560194,122698
100233590,557964,7075050,122698
100233590,564844,7172090,122698
100233591,257385,6235116,122698
100233591,519919,6560194,122698
100233591,557964,7075050,122698
100233591,564844,7178662,122698
100233592,257385,6235116,122698
100233592,519919,6560194,122698
100233592,557964,7075050,122698
100233592,564844,7168624,122698
100233593,257385,6235116,122698
100233593,519919,6560194,122698
100233593,557964,7075050,122698
100233593,564844,7167951,122698
100233594,257385,6235116,122698
100233594,519919,6560194,122698
100233594,557964,7075050,122698
100233594,564844,7167950,122698
100233597,519919,6560194,122698
100233597,557964,7075050,122698
100233597,564844,7167952,122698
100233598,519919,6560194,122698
100233598,557964,7075050,122698
100233598,564844,7167953,122698
100233599,519919,6560194,122698
100233599,557964,7075050,122698
100233599,564844,7167954,122698
100233600,519919,6560194,122698
100233600,557964,7075050,122698
100233600,564844,7172090,122698
100233602,257385,6235116,122698
100233602,519919,6560194,122698
100233602,557964,7075050,122698
100233602,564844,7178662,122698
100233603,257385,6235116,122698
100233603,519919,6560194,122698
100233603,557964,7075050,122698
100233603,564844,7168624,122698
100233604,257385,6235116,122698
100233604,519919,6560194,122698
100233604,557964,7075050,122698
100233604,564844,7167951,122698
100233605,257385,6235116,122698
100233605,519919,6560194,122698
100233605,557964,7075050,122698
100233605,564844,7167950,122698
100233608,257385,6235116,122698
100233608,519919,6560194,122698
100233608,557964,7075050,122698
100233608,564844,7178662,122698
100233609,257385,6235116,122698
100233609,519919,6560194,122698
100233609,557964,7075050,122698
100233609,564844,7168624,122698
100233610,257385,6235116,122698
100233610,519919,6560194,122698
100233610,557964,7075050,122698
100233610,564844,7167951,122698
100233611,257385,6235116,122698
100233611,519919,6560194,122698
100233611,557964,7075050,122698
100233611,564844,7167950,122698
100233613,519919,6560194,122698
100233613,557964,7075050,122698
100233613,564844,7167952,122698
100233614,519919,6560194,122698
100233614,557964,7075050,122698
100233614,564844,7167953,122698
100233615,519919,6560194,122698
100233615,557964,7075050,122698
100233615,564844,7167954,122698
100233616,257385,6235116,122698
100233616,519919,6560194,122698
100233616,557964,7075050,122698
100233616,564844,7168624,122698
100233617,257385,6235116,122698
100233617,519919,6560194,122698
100233617,557964,7075050,122698
100233617,564844,7167951,122698
100233618,257385,6235116,122698
100233618,519919,6560194,122698
100233618,557964,7075050,122698
100233618,564844,7167950,122698
100233620,257385,6235116,122698
100233620,519919,6560194,122698
100233620,557964,7075050,122698
100233620,564844,7168624,122698
100233621,257385,6235116,122698
100233621,519919,6560194,122698
100233621,557964,7075050,122698
100233621,564844,7167951,122698
100233622,257385,6235116,122698
100233622,519919,6560194,122698
100233622,557964,7075050,122698
100233622,564844,7167950,122698
100233624,257385,6235116,122698
100233624,519919,6560194,122698
100233624,557964,7075050,122698
100233624,564844,7172090,122698
100233625,257385,6235116,122698
100233625,519919,6560194,122698
100233625,557964,7075050,122698
100233625,564844,7178662,122698
100233626,257385,6235116,122698
100233626,519919,6560194,122698
100233626,557964,7075050,122698
100233626,564844,7168624,122698
100233627,257385,6235116,122698
100233627,519919,6560194,122698
100233627,557964,7075050,122698
100233627,564844,7167951,122698
100233628,257385,6235116,122698
100233628,519919,6560194,122698
100233628,557964,7075050,122698
100233628,564844,7167950,122698
100233630,257385,6235116,122698
100233630,519919,6560194,122698
100233630,557964,7075050,122698
100233630,564844,7172090,122698
100233631,519919,6560194,122698
100233631,557964,7075050,122698
100233631,564844,7167952,122698
100233632,519919,6560194,122698
100233632,557964,7075050,122698
100233632,564844,7167953,122698
100233633,519919,6560194,122698
100233633,557964,7075050,122698
100233633,564844,7167954,122698
100233634,519919,6560194,122698
100233634,557964,7075050,122698
100233634,564844,7172090,122698
100233635,257385,6235116,122698
100233635,519919,6560194,122698
100233635,557964,7075050,122698
100233635,564844,7168624,122698
100233636,257385,6235116,122698
100233636,519919,6560194,122698
100233636,557964,7075050,122698
100233636,564844,7167951,122698
100233637,257385,6235116,122698
100233637,519919,6560194,122698
100233637,557964,7075050,122698
100233637,564844,7167950,122698
100233639,257385,6235116,122698
100233639,519919,6560194,122698
100233639,557964,7075050,122698
100233639,564844,7168624,122698
100233640,257385,6235116,122698
100233640,519919,6560194,122698
100233640,557964,7075050,122698
100233640,564844,7167951,122698
100233641,257385,6235116,122698
100233641,519919,6560194,122698
100233641,557964,7075050,122698
100233641,564844,7167950,122698
100233643,519919,6560194,122698
100233643,557964,7075050,122698
100233643,564844,7172090,122698
100233644,519919,6560194,122698
100233644,557964,7075050,122698
100233644,564844,7167952,122698
100233645,519919,6560194,122698
100233645,557964,7075050,122698
100233645,564844,7167953,122698
100233646,519919,6560194,122698
100233646,557964,7075050,122698
100233646,564844,7167954,122698
100233647,257385,6235116,122698
100233647,519919,6560194,122698
100233647,557964,7075050,122698
100233647,564844,7168624,122698
100233648,257385,6235116,122698
100233648,519919,6560194,122698
100233648,557964,7075050,122698
100233648,564844,7167951,122698
100233649,257385,6235116,122698
100233649,519919,6560194,122698
100233649,557964,7075050,122698
100233649,564844,7167950,122698
100233651,257385,6235116,122698
100233651,519919,6560194,122698
100233651,557964,7075050,122698
100233651,564844,7168624,122698
100233652,257385,6235116,122698
100233652,519919,6560194,122698
100233652,557964,7075050,122698
100233652,564844,7167951,122698
100233653,257385,6235116,122698
100233653,519919,6560194,122698
100233653,557964,7075050,122698
100233653,564844,7167950,122698
100233655,519919,6560194,122698
100233655,557964,7075050,122698
100233655,564844,7172090,122698
100233656,519919,6560194,122698
100233656,557964,7075050,122698
100233656,564844,7167952,122698
100233657,519919,6560194,122698
100233657,557964,7075050,122698
100233657,564844,7167953,122698
100233658,519919,6560194,122698
100233658,557964,7075050,122698
100233658,564844,7167954,122698
100233659,519919,6560194,122698
100233659,557964,7075050,122698
100233659,564844,7172090,122698
100233660,257385,6235116,122698
100233660,519919,6560194,122698
100233660,557964,7075050,122698
100233660,564844,7168624,122698
100233661,257385,6235116,122698
100233661,519919,6560194,122698
100233661,557964,7075050,122698
100233661,564844,7178662,122698
100233663,257385,6235116,122698
100233663,519919,6560194,122698
100233663,557964,7075050,122698
100233663,564844,7167951,122698
100233664,257385,6235116,122698
100233664,519919,6560194,122698
100233664,557964,7075050,122698
100233664,564844,7167950,122698
100233666,257385,6235116,122698
100233666,519919,6560194,122698
100233666,557964,7075050,122698
100233666,564844,7168624,122698
100233667,257385,6235116,122698
100233667,519919,6560194,122698
100233667,557964,7075050,122698
100233667,564844,7178662,122698
100233669,257385,6235116,122698
100233669,519919,6560194,122698
100233669,557964,7075050,122698
100233669,564844,7167951,122698
100233670,257385,6235116,122698
100233670,519919,6560194,122698
100233670,557964,7075050,122698
100233670,564844,7167950,122698
100233672,519919,6560194,122698
100233672,557964,7075050,122698
100233672,564844,7167952,122698
100233673,519919,6560194,122698
100233673,557964,7075050,122698
100233673,564844,7167953,122698
100233674,519919,6560194,122698
100233674,557964,7075050,122698
100233674,564844,7167954,122698
100233675,519919,6560194,122698
100233675,557964,7075050,122698
100233675,564844,7172090,122698
100233676,257385,6235116,122698
100233676,519919,6560194,122698
100233676,557964,7075050,122698
100233676,564844,7168624,122698
100233679,257385,6235116,122698
100233679,519919,6560194,122698
100233679,557964,7075050,122698
100233679,564844,7167951,122698
100233680,257385,6235116,122698
100233680,519919,6560194,122698
100233680,557964,7075050,122698
100233680,564844,7167950,122698
100233682,257385,6235116,122698
100233682,519919,6560194,122698
100233682,557964,7075050,122698
100233682,564844,7168624,122698
100233685,257385,6235116,122698
100233685,519919,6560194,122698
100233685,557964,7075050,122698
100233685,564844,7167951,122698
100233686,257385,6235116,122698
100233686,519919,6560194,122698
100233686,557964,7075050,122698
100233686,564844,7167950,122698
100233688,257385,6235116,122698
100233688,519919,6560194,122698
100233688,557964,7075050,122698
100233688,564844,7168624,122698
100233689,257385,6235116,122698
100233689,519919,6560194,122698
100233689,557964,7075050,122698
100233689,564844,7178662,122698
100233691,257385,6235116,122698
100233691,519919,6560194,122698
100233691,557964,7075050,122698
100233691,564844,7167951,122698
100233692,257385,6235116,122698
100233692,519919,6560194,122698
100233692,557964,7075050,122698
100233692,564844,7167950,122698
100233694,519919,6560194,122698
100233694,557964,7075050,122698
100233694,564844,7172090,122698
100233695,519919,6560194,122698
100233695,557964,7075050,122698
100233695,564844,7167952,122698
100233696,519919,6560194,122698
100233696,557964,7075050,122698
100233696,564844,7167953,122698
100233697,519919,6560194,122698
100233697,557964,7075050,122698
100233697,564844,7167954,122698
100233698,519919,6560194,122698
100233698,557964,7075050,122698
100233698,564844,7172090,122698
100233699,257385,6235116,122698
100233699,519919,6560194,122698
100233699,557964,7075050,122698
100233699,564844,7168624,122698
100233700,257385,6235116,122698
100233700,519919,6560194,122698
100233700,557964,7075050,122698
100233700,564844,7178662,122698
100233702,257385,6235116,122698
100233702,519919,6560194,122698
100233702,557964,7075050,122698
100233702,564844,7167951,122698
100233703,257385,6235116,122698
100233703,519919,6560194,122698
100233703,557964,7075050,122698
100233703,564844,7167950,122698
100233705,257385,6235116,122698
100233705,519919,6560194,122698
100233705,557964,7075050,122698
100233705,564844,7168624,122698
100233706,257385,6235116,122698
100233706,519919,6560194,122698
100233706,557964,7075050,122698
100233706,564844,7178662,122698
100233708,257385,6235116,122698
100233708,519919,6560194,122698
100233708,557964,7075050,122698
100233708,564844,7167951,122698
100233709,257385,6235116,122698
100233709,519919,6560194,122698
100233709,557964,7075050,122698
100233709,564844,7167950,122698
100233711,519919,6560194,122698
100233711,557964,7075050,122698
100233711,564844,7167952,122698
100233712,519919,6560194,122698
100233712,557964,7075050,122698
100233712,564844,7167953,122698
100233713,519919,6560194,122698
100233713,557964,7075050,122698
100233713,564844,7167954,122698
100233714,257385,6235116,122698
100233714,519919,6560194,122698
100233714,557964,7075050,122698
100233714,564844,7167951,122698
100233715,257385,6235116,122698
100233715,519919,6560194,122698
100233715,557964,7075050,122698
100233715,564844,7167950,122698
100233717,257385,6235116,122698
100233717,519919,6560194,122698
100233717,557964,7075050,122698
100233717,564844,7168624,122698
100233718,257385,6235116,122698
100233718,519919,6560194,122698
100233718,557964,7075050,122698
100233718,564844,7167951,122698
100233719,257385,6235116,122698
100233719,519919,6560194,122698
100233719,557964,7075050,122698
