udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
16347,100229834,122698,,,JOHN,
16347,100229835,122698,,,JOHN,
16347,100229836,122698,,,JOHN,
16347,100229837,122698,,,JOHN,
16347,100229838,122698,,,JOHN,
16347,100229839,122698,,,JOHN,
16347,100229840,122698,,,JOHN,
16347,100229841,122698,,,JOHN,
16347,100229842,122698,,,JOHN,
16347,100229843,122698,,,JOHN,
16347,100229844,122698,,,JOHN,
16347,100229845,122698,,,JOHN,
16347,100229846,122698,,,JOHN,
16347,100229847,122698,,,JOHN,
16347,100229848,122698,,,JOHN,
16347,100229849,122698,,,JOHN,
16347,100229850,122698,,,JOHN,
16347,100229851,122698,,,JOHN,
16347,100229852,122698,,,JOHN,
16347,100229853,122698,,,JOHN,
16347,100229854,122698,,,JOHN,
16347,100229855,122698,,,JOHN,
16347,100229856,122698,,,JOHN,
16347,100229857,122698,,,JOHN,
16347,100229858,122698,,,JOHN,
16347,100229859,122698,,,JOHN,
16347,100229860,122698,,,JOHN,
16347,100229861,122698,,,JOHN,
16347,100229862,122698,,,JOHN,
16347,100229868,122698,,,JOHN,
16347,100229869,122698,,,JOHN,
16347,100229870,122698,,,JOHN,
16347,100229871,122698,,,JOHN,
16347,100229872,122698,,,JOHN,
16347,100229873,122698,,,JOHN,
16347,100229874,122698,,,JOHN,
16347,100229875,122698,,,JOHN,
16347,100229876,122698,,,JOHN,
16347,100229877,122698,,,JOHN,
16347,100229878,122698,,,JOHN,
16347,100229879,122698,,,JOHN,
16347,100229880,122698,,,JOHN,
16347,100229881,122698,,,JOHN,
16347,100229882,122698,,,JOHN,
16347,100229883,122698,,,JOHN,
16347,100229884,122698,,,JOHN,
16347,100229885,122698,,,JOHN,
16347,100229886,122698,,,JOHN,
16347,100229887,122698,,,JOHN,
16347,100229888,122698,,,JOHN,
16347,100229889,122698,,,JOHN,
16347,100229890,122698,,,JOHN,
16347,100229891,122698,,,JOHN,
16347,100229892,122698,,,JOHN,
16347,100229893,122698,,,JOHN,
16347,100229894,122698,,,JOHN,
16347,100229895,122698,,,JOHN,
16347,100229896,122698,,,JOHN,
16347,100229897,122698,,,JOHN,
16347,100229898,122698,,,JOHN,
16347,100229899,122698,,,JOHN,
16347,100229900,122698,,,JOHN,
16347,100229901,122698,,,JOHN,
16347,100229902,122698,,,JOHN,
16347,100229904,122698,,,JOHN,
16347,100229905,122698,,,JOHN,
16347,100229906,122698,,,JOHN,
16347,100229907,122698,,,JOHN,
16347,100229908,122698,,,JOHN,
16347,100229909,122698,,,JOHN,
16347,100229910,122698,,,JOHN,
16347,100229911,122698,,,JOHN,
16347,100229912,122698,,,JOHN,
16347,100229913,122698,,,JOHN,
16347,100229914,122698,,,JOHN,
16347,100229915,122698,,,JOHN,
16347,100229916,122698,,,JOHN,
16347,100229917,122698,,,JOHN,
16347,100229918,122698,,,JOHN,
16347,100229920,122698,,,JOHN,
16347,100229922,122698,,,JOHN,
16347,100229923,122698,,,JOHN,
16347,100229924,122698,,,JOHN,
16347,100229925,122698,,,JOHN,
16347,100229926,122698,,,JOHN,
16347,100229942,122698,,,JOHN,
16347,100229943,122698,,,JOHN,
16347,100229944,122698,,,JOHN,
16347,100229951,122698,,,JOHN,
16347,100229954,122698,,,JOHN,
16347,100229955,122698,,,JOHN,
16347,100229957,122698,,,JOHN,
16347,100229958,122698,,,JOHN,
16347,100229959,122698,,,JOHN,
16347,100229960,122698,,,JOHN,
16347,100229961,122698,,,JOHN,
16347,100229962,122698,,,JOHN,
16347,100229963,122698,,,JOHN,
16347,100229964,122698,,,JOHN,
16347,100229965,122698,,,JOHN,
16347,100229966,122698,,,JOHN,
16347,100229967,122698,,,JOHN,
16347,100229968,122698,,,JOHN,
16347,100229969,122698,,,JOHN,
16347,100229970,122698,,,JOHN,
16347,100229971,122698,,,JOHN,
16347,100229981,122698,,,JOHN,
16347,100229982,122698,,,JOHN,
16347,100229983,122698,,,JOHN,
16347,100229984,122698,,,JOHN,
16347,100229985,122698,,,JOHN,
16347,100229986,122698,,,JOHN,
16347,100229987,122698,,,JOHN,
16347,100229988,122698,,,JOHN,
16347,100229989,122698,,,JOHN,
16347,100229990,122698,,,JOHN,
16347,100229991,122698,,,JOHN,
16347,100229992,122698,,,JOHN,
16347,100229993,122698,,,JOHN,
16347,100229994,122698,,,JOHN,
16347,100229995,122698,,,JOHN,
16347,100229996,122698,,,JOHN,
16347,100229997,122698,,,JOHN,
16347,100229998,122698,,,JOHN,
16347,100229999,122698,,,JOHN,
16347,100230000,122698,,,JOHN,
16347,100230001,122698,,,JOHN,
16347,100230002,122698,,,JOHN,
16347,100230003,122698,,,JOHN,
16347,100230004,122698,,,JOHN,
16347,100230005,122698,,,JOHN,
16347,100230006,122698,,,JOHN,
16347,100230007,122698,,,JOHN,
16347,100230008,122698,,,JOHN,
16347,100230009,122698,,,JOHN,
16347,100230010,122698,,,JOHN,
16347,100230011,122698,,,JOHN,
16347,100230012,122698,,,JOHN,
16347,100230013,122698,,,JOHN,
16347,100230014,122698,,,JOHN,
16347,100230015,122698,,,JOHN,
16347,100230016,122698,,,JOHN,
16347,100230017,122698,,,JOHN,
16347,100230018,122698,,,JOHN,
16347,100230019,122698,,,JOHN,
16347,100230020,122698,,,JOHN,
16347,100230021,122698,,,JOHN,
16347,100230022,122698,,,JOHN,
16347,100230023,122698,,,JOHN,
16347,100230024,122698,,,JOHN,
16347,100230025,122698,,,JOHN,
16347,100230026,122698,,,JOHN,
16347,100230032,122698,,,JOHN,
16347,100230033,122698,,,JOHN,
16347,100230034,122698,,,JOHN,
16347,100230035,122698,,,JOHN,
16347,100230036,122698,,,JOHN,
16347,100230037,122698,,,JOHN,
16347,100230038,122698,,,JOHN,
16347,100230039,122698,,,JOHN,
16347,100230040,122698,,,JOHN,
16347,100230041,122698,,,JOHN,
16347,100230042,122698,,,JOHN,
16347,100230043,122698,,,JOHN,
16347,100230044,122698,,,JOHN,
16347,100230045,122698,,,JOHN,
16347,100230046,122698,,,JOHN,
16347,100230047,122698,,,JOHN,
16347,100230048,122698,,,JOHN,
16347,100230049,122698,,,JOHN,
16347,100230050,122698,,,JOHN,
16347,100230051,122698,,,JOHN,
16347,100230052,122698,,,JOHN,
16347,100230053,122698,,,JOHN,
16347,100230054,122698,,,JOHN,
16347,100230055,122698,,,JOHN,
16347,100230056,122698,,,JOHN,
16347,100230057,122698,,,JOHN,
16347,100230058,122698,,,JOHN,
16347,100230059,122698,,,JOHN,
16347,100230060,122698,,,JOHN,
16347,100230061,122698,,,JOHN,
16347,100230062,122698,,,JOHN,
16347,100230065,122698,,,JOHN,
16347,100230066,122698,,,JOHN,
16347,100230067,122698,,,JOHN,
16347,100230068,122698,,,JOHN,
16347,100230069,122698,,,JOHN,
16347,100230070,122698,,,JOHN,
16347,100230071,122698,,,JOHN,
16347,100230072,122698,,,JOHN,
16347,100230073,122698,,,JOHN,
16347,100230074,122698,,,JOHN,
16347,100230075,122698,,,JOHN,
16347,100230076,122698,,,JOHN,
16347,100230078,122698,,,JOHN,
16347,100230080,122698,,,JOHN,
16347,100230081,122698,,,JOHN,
16347,100230082,122698,,,JOHN,
16347,100230083,122698,,,JOHN,
16347,100230084,122698,,,JOHN,
16347,100230085,122698,,,JOHN,
16347,100230086,122698,,,JOHN,
16347,100230087,122698,,,JOHN,
16347,100230088,122698,,,JOHN,
16347,100230090,122698,,,JOHN,
16347,100230091,122698,,,JOHN,
16347,100230099,122698,,,JOHN,
16347,100230100,122698,,,JOHN,
16347,100230103,122698,,,JOHN,
16347,100230104,122698,,,JOHN,
16347,100230105,122698,,,JOHN,
16347,100230106,122698,,,JOHN,
16347,100230107,122698,,,JOHN,
16347,100230108,122698,,,JOHN,
16347,100230109,122698,,,JOHN,
16347,100230110,122698,,,JOHN,
16347,100230111,122698,,,JOHN,
16347,100230112,122698,,,JOHN,
16347,100230113,122698,,,JOHN,
16347,100230114,122698,,,JOHN,
16347,100230115,122698,,,JOHN,
16347,100230116,122698,,,JOHN,
16347,100230117,122698,,,JOHN,
16347,100230118,122698,,,JOHN,
16347,100230119,122698,,,JOHN,
16347,100230120,122698,,,JOHN,
16347,100230121,122698,,,JOHN,
16347,100230122,122698,,,JOHN,
16347,100230124,122698,,,JOHN,
16347,100230125,122698,,,JOHN,
16347,100230126,122698,,,JOHN,
16347,100230127,122698,,,JOHN,
16347,100230128,122698,,,JOHN,
16347,100230129,122698,,,JOHN,
16347,100230130,122698,,,JOHN,
16347,100230131,122698,,,JOHN,
16347,100230132,122698,,,JOHN,
16347,100230133,122698,,,JOHN,
16347,100230134,122698,,,JOHN,
16347,100230135,122698,,,JOHN,
16347,100230136,122698,,,JOHN,
16347,100230137,122698,,,JOHN,
16347,100230138,122698,,,JOHN,
16347,100230139,122698,,,JOHN,
16347,100230140,122698,,,JOHN,
16347,100230141,122698,,,JOHN,
16347,100230142,122698,,,JOHN,
16347,100230143,122698,,,JOHN,
16347,100230144,122698,,,JOHN,
16347,100230145,122698,,,JOHN,
16347,100230146,122698,,,JOHN,
16347,100230147,122698,,,JOHN,
16347,100230148,122698,,,JOHN,
16347,100230149,122698,,,JOHN,
16347,100230150,122698,,,JOHN,
16347,100230151,122698,,,JOHN,
16347,100230152,122698,,,JOHN,
16347,100230153,122698,,,JOHN,
16347,100230154,122698,,,JOHN,
16347,100230155,122698,,,JOHN,
16347,100230156,122698,,,JOHN,
16347,100230157,122698,,,JOHN,
16347,100230158,122698,,,JOHN,
16347,100230159,122698,,,JOHN,
16347,100230160,122698,,,JOHN,
16347,100230161,122698,,,JOHN,
16347,100230162,122698,,,JOHN,
16347,100230163,122698,,,JOHN,
16347,100230164,122698,,,JOHN,
16347,100230165,122698,,,JOHN,
16347,100230166,122698,,,JOHN,
16347,100230167,122698,,,JOHN,
16347,100230168,122698,,,JOHN,
16347,100230169,122698,,,JOHN,
16347,100230175,122698,,,JOHN,
16347,100230176,122698,,,JOHN,
16347,100230177,122698,,,JOHN,
16347,100230178,122698,,,JOHN,
16347,100230179,122698,,,JOHN,
16347,100230180,122698,,,JOHN,
16347,100230181,122698,,,JOHN,
16347,100230182,122698,,,JOHN,
16347,100230183,122698,,,JOHN,
16347,100230184,122698,,,JOHN,
16347,100230185,122698,,,JOHN,
16347,100230186,122698,,,JOHN,
16347,100230187,122698,,,JOHN,
16347,100230188,122698,,,JOHN,
16347,100230189,122698,,,JOHN,
16347,100230190,122698,,,JOHN,
16347,100230191,122698,,,JOHN,
16347,100230192,122698,,,JOHN,
16347,100230193,122698,,,JOHN,
16347,100230194,122698,,,JOHN,
16347,100230195,122698,,,JOHN,
16347,100230196,122698,,,JOHN,
16347,100230197,122698,,,JOHN,
16347,100230198,122698,,,JOHN,
16347,100230199,122698,,,JOHN,
16347,100230200,122698,,,JOHN,
16347,100230201,122698,,,JOHN,
16347,100230202,122698,,,JOHN,
16347,100230203,122698,,,JOHN,
16347,100230204,122698,,,JOHN,
16347,100230205,122698,,,JOHN,
16347,100230206,122698,,,JOHN,
16347,100230207,122698,,,JOHN,
16347,100230208,122698,,,JOHN,
16347,100230209,122698,,,JOHN,
16347,100230211,122698,,,JOHN,
16347,100230212,122698,,,JOHN,
16347,100230213,122698,,,JOHN,
16347,100230214,122698,,,JOHN,
16347,100230215,122698,,,JOHN,
16347,100230216,122698,,,JOHN,
16347,100230217,122698,,,JOHN,
16347,100230218,122698,,,JOHN,
16347,100230219,122698,,,JOHN,
16347,100230220,122698,,,JOHN,
16347,100230221,122698,,,JOHN,
16347,100230222,122698,,,JOHN,
16347,100230223,122698,,,JOHN,
16347,100230224,122698,,,JOHN,
16347,100230225,122698,,,JOHN,
16347,100230226,122698,,,JOHN,
16347,100230228,122698,,,JOHN,
16347,100230229,122698,,,JOHN,
16347,100230230,122698,,,JOHN,
16347,100230231,122698,,,JOHN,
16347,100230232,122698,,,JOHN,
16347,100230248,122698,,,JOHN,
16347,100230249,122698,,,JOHN,
16347,100230256,122698,,,JOHN,
16347,100230257,122698,,,JOHN,
16347,100230260,122698,,,JOHN,
16347,100230261,122698,,,JOHN,
16347,100230262,122698,,,JOHN,
16347,100230263,122698,,,JOHN,
16347,100230264,122698,,,JOHN,
16347,100230265,122698,,,JOHN,
16347,100230266,122698,,,JOHN,
16347,100230267,122698,,,JOHN,
16347,100230268,122698,,,JOHN,
16347,100230269,122698,,,JOHN,
16347,100230270,122698,,,JOHN,
16347,100230271,122698,,,JOHN,
16347,100230272,122698,,,JOHN,
16347,100230273,122698,,,JOHN,
16347,100230274,122698,,,JOHN,
16347,100230275,122698,,,JOHN,
16347,100230276,122698,,,JOHN,
16347,100230277,122698,,,JOHN,
16347,100230287,122698,,,JOHN,
16347,100230288,122698,,,JOHN,
16347,100230289,122698,,,JOHN,
16347,100230292,122698,,,JOHN,
16347,100230294,122698,,,JOHN,
16347,100230295,122698,,,JOHN,
16347,100230296,122698,,,JOHN,
16347,100230297,122698,,,JOHN,
16347,100230298,122698,,,JOHN,
16347,100230299,122698,,,JOHN,
16347,100230300,122698,,,JOHN,
16347,100230301,122698,,,JOHN,
16347,100230303,122698,,,JOHN,
16347,100230306,122698,,,JOHN,
16347,100230307,122698,,,JOHN,
16347,100230308,122698,,,JOHN,
16347,100230309,122698,,,JOHN,
16347,100230310,122698,,,JOHN,
16347,100230311,122698,,,JOHN,
16347,100230312,122698,,,JOHN,
16347,100230313,122698,,,JOHN,
16347,100230314,122698,,,JOHN,
16347,100230315,122698,,,JOHN,
16347,100230316,122698,,,JOHN,
16347,100230317,122698,,,JOHN,
16347,100230318,122698,,,JOHN,
16347,100230319,122698,,,JOHN,
16347,100230320,122698,,,JOHN,
16347,100230321,122698,,,JOHN,
16347,100230322,122698,,,JOHN,
16347,100230323,122698,,,JOHN,
16347,100230324,122698,,,JOHN,
16347,100230325,122698,,,JOHN,
16347,100230326,122698,,,JOHN,
16347,100230327,122698,,,JOHN,
16347,100230328,122698,,,JOHN,
16347,100230329,122698,,,JOHN,
16347,100230330,122698,,,JOHN,
16347,100230331,122698,,,JOHN,
16347,100230332,122698,,,JOHN,
16347,100230333,122698,,,JOHN,
16347,100230334,122698,,,JOHN,
16347,100230336,122698,,,JOHN,
16347,100230337,122698,,,JOHN,
16347,100230338,122698,,,JOHN,
16347,100230339,122698,,,JOHN,
16347,100230340,122698,,,JOHN,
16347,100230341,122698,,,JOHN,
16347,100230342,122698,,,JOHN,
16347,100230343,122698,,,JOHN,
16347,100230344,122698,,,JOHN,
16347,100230345,122698,,,JOHN,
16347,100230346,122698,,,JOHN,
16347,100230347,122698,,,JOHN,
16347,100230348,122698,,,JOHN,
16347,100230349,122698,,,JOHN,
16347,100230350,122698,,,JOHN,
16347,100230351,122698,,,JOHN,
16347,100230352,122698,,,JOHN,
16347,100230353,122698,,,JOHN,
16347,100230354,122698,,,JOHN,
16347,100230355,122698,,,JOHN,
16347,100230356,122698,,,JOHN,
16347,100230357,122698,,,JOHN,
16347,100230358,122698,,,JOHN,
16347,100230359,122698,,,JOHN,
16347,100230360,122698,,,JOHN,
16347,100230361,122698,,,JOHN,
16347,100230362,122698,,,JOHN,
16347,100230363,122698,,,JOHN,
16347,100230364,122698,,,JOHN,
16347,100230365,122698,,,JOHN,
16347,100230366,122698,,,JOHN,
16347,100230367,122698,,,JOHN,
16347,100230368,122698,,,JOHN,
16347,100230369,122698,,,JOHN,
16347,100230370,122698,,,JOHN,
16347,100230371,122698,,,JOHN,
16347,100230372,122698,,,JOHN,
16347,100230373,122698,,,JOHN,
16347,100230374,122698,,,JOHN,
16347,100230375,122698,,,JOHN,
16347,100230376,122698,,,JOHN,
16347,100230377,122698,,,JOHN,
16347,100230378,122698,,,JOHN,
16347,100230379,122698,,,JOHN,
16347,100230380,122698,,,JOHN,
16347,100230381,122698,,,JOHN,
16347,100230383,122698,,,JOHN,
16347,100230384,122698,,,JOHN,
16347,100230385,122698,,,JOHN,
16347,100230386,122698,,,JOHN,
16347,100230387,122698,,,JOHN,
16347,100230388,122698,,,JOHN,
16347,100230389,122698,,,JOHN,
16347,100230390,122698,,,JOHN,
16347,100230391,122698,,,JOHN,
16347,100230392,122698,,,JOHN,
16347,100230393,122698,,,JOHN,
16347,100230394,122698,,,JOHN,
16347,100230395,122698,,,JOHN,
16347,100230396,122698,,,JOHN,
16347,100230397,122698,,,JOHN,
16347,100230398,122698,,,JOHN,
16347,100230399,122698,,,JOHN,
16347,100230400,122698,,,JOHN,
16347,100230413,122698,,,JOHN,
16347,100230414,122698,,,JOHN,
16347,100230417,122698,,,JOHN,
16347,100230418,122698,,,JOHN,
16347,100230419,122698,,,JOHN,
16347,100230420,122698,,,JOHN,
16347,100230432,122698,,,JOHN,
16347,100230434,122698,,,JOHN,
16347,100230436,122698,,,JOHN,
16347,100230437,122698,,,JOHN,
16347,100230438,122698,,,JOHN,
16347,100230439,122698,,,JOHN,
16347,100230440,122698,,,JOHN,
16347,100230441,122698,,,JOHN,
16347,100230443,122698,,,JOHN,
16347,100230444,122698,,,JOHN,
16347,100230445,122698,,,JOHN,
16347,100230446,122698,,,JOHN,
16347,100230447,122698,,,JOHN,
16347,100230448,122698,,,JOHN,
16347,100230449,122698,,,JOHN,
16347,100230450,122698,,,JOHN,
16347,100230451,122698,,,JOHN,
16347,100230452,122698,,,JOHN,
16347,100230454,122698,,,JOHN,
16347,100230455,122698,,,JOHN,
16347,100230456,122698,,,JOHN,
16347,100230457,122698,,,JOHN,
16347,100230458,122698,,,JOHN,
16347,100230459,122698,,,JOHN,
16347,100230460,122698,,,JOHN,
16347,100230461,122698,,,JOHN,
16347,100230468,122698,,,JOHN,
16347,100230469,122698,,,JOHN,
16347,100230470,122698,,,JOHN,
16347,100230471,122698,,,JOHN,
16347,100230472,122698,,,JOHN,
16347,100230473,122698,,,JOHN,
16347,100230475,122698,,,JOHN,
16347,100230476,122698,,,JOHN,
16347,100230477,122698,,,JOHN,
16347,100230480,122698,,,JOHN,
16347,100230481,122698,,,JOHN,
16347,100230482,122698,,,JOHN,
16347,100230484,122698,,,JOHN,
16347,100230485,122698,,,JOHN,
16347,100230486,122698,,,JOHN,
16347,100230487,122698,,,JOHN,
16347,100230488,122698,,,JOHN,
16347,100230489,122698,,,JOHN,
16347,100230490,122698,,,JOHN,
16347,100230491,122698,,,JOHN,
16347,100230492,122698,,,JOHN,
16347,100230493,122698,,,JOHN,
16347,100230494,122698,,,JOHN,
16347,100230495,122698,,,JOHN,
16347,100230496,122698,,,JOHN,
16347,100230497,122698,,,JOHN,
16347,100230498,122698,,,JOHN,
16347,100230499,122698,,,JOHN,
16347,100230500,122698,,,JOHN,
16347,100230501,122698,,,JOHN,
16347,100230502,122698,,,JOHN,
16347,100230503,122698,,,JOHN,
16347,100230504,122698,,,JOHN,
16347,100230505,122698,,,JOHN,
16347,100230506,122698,,,JOHN,
16347,100230507,122698,,,JOHN,
16347,100230508,122698,,,JOHN,
16347,100230509,122698,,,JOHN,
16347,100230512,122698,,,JOHN,
16347,100230513,122698,,,JOHN,
16347,100230514,122698,,,JOHN,
16347,100230516,122698,,,JOHN,
16347,100230517,122698,,,JOHN,
16347,100230519,122698,,,JOHN,
16347,100230520,122698,,,JOHN,
16347,100230521,122698,,,JOHN,
16347,100230522,122698,,,JOHN,
16347,100230523,122698,,,JOHN,
16347,100230524,122698,,,JOHN,
16347,100230525,122698,,,JOHN,
16347,100230526,122698,,,JOHN,
16347,100230527,122698,,,JOHN,
16347,100230528,122698,,,JOHN,
16347,100230529,122698,,,JOHN,
16347,100230530,122698,,,JOHN,
16347,100230531,122698,,,JOHN,
16347,100230532,122698,,,JOHN,
16347,100230533,122698,,,JOHN,
16347,100230534,122698,,,JOHN,
16347,100230535,122698,,,JOHN,
16347,100230536,122698,,,JOHN,
16347,100230537,122698,,,JOHN,
16347,100230538,122698,,,JOHN,
16347,100230539,122698,,,JOHN,
16347,100230540,122698,,,JOHN,
16347,100230541,122698,,,JOHN,
16347,100230542,122698,,,JOHN,
16347,100230543,122698,,,JOHN,
16347,100230544,122698,,,JOHN,
16347,100230545,122698,,,JOHN,
16347,100230546,122698,,,JOHN,
16347,100230547,122698,,,JOHN,
16347,100230548,122698,,,JOHN,
16347,100230549,122698,,,JOHN,
16347,100230550,122698,,,JOHN,
16347,100230551,122698,,,JOHN,
16347,100230552,122698,,,JOHN,
16347,100230553,122698,,,JOHN,
16347,100230554,122698,,,JOHN,
16347,100230555,122698,,,JOHN,
16347,100230556,122698,,,JOHN,
16347,100230557,122698,,,JOHN,
16347,100230558,122698,,,JOHN,
16347,100230560,122698,,,JOHN,
16347,100230562,122698,,,JOHN,
16347,100230563,122698,,,JOHN,
16347,100230564,122698,,,JOHN,
16347,100230565,122698,,,JOHN,
16347,100230566,122698,,,JOHN,
16347,100230567,122698,,,JOHN,
16347,100230568,122698,,,JOHN,
16347,100230569,122698,,,JOHN,
16347,100230570,122698,,,JOHN,
16347,100230571,122698,,,JOHN,
16347,100230572,122698,,,JOHN,
16347,100230573,122698,,,JOHN,
16347,100230574,122698,,,JOHN,
16347,100230575,122698,,,JOHN,
16347,100230578,122698,,,JOHN,
16347,100230579,122698,,,JOHN,
16347,100230580,122698,,,JOHN,
16347,100230581,122698,,,JOHN,
16347,100230582,122698,,,JOHN,
16347,100230583,122698,,,JOHN,
16347,100230584,122698,,,JOHN,
16347,100230585,122698,,,JOHN,
16347,100230586,122698,,,JOHN,
16347,100230587,122698,,,JOHN,
16347,100230588,122698,,,JOHN,
16347,100230589,122698,,,JOHN,
16347,100230590,122698,,,JOHN,
16347,100230591,122698,,,JOHN,
16347,100230607,122698,,,JOHN,
16347,100230608,122698,,,JOHN,
16347,100230609,122698,,,JOHN,
16347,100230610,122698,,,JOHN,
16347,100230611,122698,,,JOHN,
16347,100230612,122698,,,JOHN,
16347,100230613,122698,,,JOHN,
16347,100230614,122698,,,JOHN,
16347,100230615,122698,,,JOHN,
16347,100230616,122698,,,JOHN,
16347,100230617,122698,,,JOHN,
16347,100230619,122698,,,JOHN,
16347,100230620,122698,,,JOHN,
16347,100230622,122698,,,JOHN,
16347,100230623,122698,,,JOHN,
16347,100230625,122698,,,JOHN,
16347,100230626,122698,,,JOHN,
16347,100230627,122698,,,JOHN,
16347,100230628,122698,,,JOHN,
16347,100230629,122698,,,JOHN,
16347,100230641,122698,,,JOHN,
16347,100230642,122698,,,JOHN,
16347,100230643,122698,,,JOHN,
16347,100230644,122698,,,JOHN,
16347,100230655,122698,,,JOHN,
16347,100230656,122698,,,JOHN,
16347,100230657,122698,,,JOHN,
16347,100230658,122698,,,JOHN,
16347,100230659,122698,,,JOHN,
16347,100230661,122698,,,JOHN,
16347,100230663,122698,,,JOHN,
16347,100230664,122698,,,JOHN,
16347,100230665,122698,,,JOHN,
16347,100230666,122698,,,JOHN,
16347,100230667,122698,,,JOHN,
16347,100230668,122698,,,JOHN,
16347,100230669,122698,,,JOHN,
16347,100230680,122698,,,JOHN,
16347,100230681,122698,,,JOHN,
16347,100230682,122698,,,JOHN,
16347,100230683,122698,,,JOHN,
16347,100230684,122698,,,JOHN,
16347,100230686,122698,,,JOHN,
16347,100230687,122698,,,JOHN,
16347,100230688,122698,,,JOHN,
16347,100230689,122698,,,JOHN,
16347,100230690,122698,,,JOHN,
16347,100230691,122698,,,JOHN,
16347,100230692,122698,,,JOHN,
16347,100230693,122698,,,JOHN,
16347,100230694,122698,,,JOHN,
16347,100230695,122698,,,JOHN,
16347,100230697,122698,,,JOHN,
16347,100230698,122698,,,JOHN,
16347,100230699,122698,,,JOHN,
16347,100230700,122698,,,JOHN,
16347,100230701,122698,,,JOHN,
16347,100230702,122698,,,JOHN,
16347,100230703,122698,,,JOHN,
16347,100230704,122698,,,JOHN,
16347,100230705,122698,,,JOHN,
16347,100230706,122698,,,JOHN,
16347,100230707,122698,,,JOHN,
16347,100230708,122698,,,JOHN,
16347,100230709,122698,,,JOHN,
16347,100230710,122698,,,JOHN,
16347,100230711,122698,,,JOHN,
16347,100230712,122698,,,JOHN,
16347,100230713,122698,,,JOHN,
16347,100230714,122698,,,JOHN,
16347,100230715,122698,,,JOHN,
16347,100230716,122698,,,JOHN,
16347,100230717,122698,,,JOHN,
16347,100230718,122698,,,JOHN,
16347,100230719,122698,,,JOHN,
16347,100230720,122698,,,JOHN,
16347,100230721,122698,,,JOHN,
16347,100230722,122698,,,JOHN,
16347,100230723,122698,,,JOHN,
16347,100230724,122698,,,JOHN,
16347,100230725,122698,,,JOHN,
16347,100230726,122698,,,JOHN,
16347,100230727,122698,,,JOHN,
16347,100230728,122698,,,JOHN,
16347,100230729,122698,,,JOHN,
16347,100230730,122698,,,JOHN,
16347,100230731,122698,,,JOHN,
16347,100230732,122698,,,JOHN,
16347,100230733,122698,,,JOHN,
16347,100230734,122698,,,JOHN,
16347,100230735,122698,,,JOHN,
16347,100230736,122698,,,JOHN,
16347,100230737,122698,,,JOHN,
16347,100230738,122698,,,JOHN,
16347,100230739,122698,,,JOHN,
16347,100230740,122698,,,JOHN,
16347,100230741,122698,,,JOHN,
16347,100230742,122698,,,JOHN,
16347,100230743,122698,,,JOHN,
16347,100230744,122698,,,JOHN,
16347,100230745,122698,,,JOHN,
16347,100230746,122698,,,JOHN,
16347,100230747,122698,,,JOHN,
16347,100230748,122698,,,JOHN,
16347,100230749,122698,,,JOHN,
16347,100230750,122698,,,JOHN,
16347,100230751,122698,,,JOHN,
16347,100230752,122698,,,JOHN,
16347,100230753,122698,,,JOHN,
16347,100230754,122698,,,JOHN,
16347,100230755,122698,,,JOHN,
16347,100230756,122698,,,JOHN,
16347,100230757,122698,,,JOHN,
16347,100230758,122698,,,JOHN,
16347,100230759,122698,,,JOHN,
16347,100230760,122698,,,JOHN,
16347,100230761,122698,,,JOHN,
16347,100230762,122698,,,JOHN,
16347,100230763,122698,,,JOHN,
16347,100230764,122698,,,JOHN,
16347,100230765,122698,,,JOHN,
16347,100230766,122698,,,JOHN,
16347,100230767,122698,,,JOHN,
16347,100230768,122698,,,JOHN,
16347,100230769,122698,,,JOHN,
16347,100230770,122698,,,JOHN,
16347,100230771,122698,,,JOHN,
16347,100230772,122698,,,JOHN,
16347,100230773,122698,,,JOHN,
16347,100230774,122698,,,JOHN,
16347,100230775,122698,,,JOHN,
16347,100230776,122698,,,JOHN,
16347,100230777,122698,,,JOHN,
16347,100230778,122698,,,JOHN,
16347,100230779,122698,,,JOHN,
16347,100230780,122698,,,JOHN,
16347,100230781,122698,,,JOHN,
16347,100230782,122698,,,JOHN,
16347,100230783,122698,,,JOHN,
16347,100230784,122698,,,JOHN,
16347,100230785,122698,,,JOHN,
16347,100230786,122698,,,JOHN,
16347,100230787,122698,,,JOHN,
16347,100230788,122698,,,JOHN,
16347,100230789,122698,,,JOHN,
16347,100230790,122698,,,JOHN,
16347,100230791,122698,,,JOHN,
16347,100230792,122698,,,JOHN,
16347,100230793,122698,,,JOHN,
16347,100230794,122698,,,JOHN,
16347,100230795,122698,,,JOHN,
16347,100230796,122698,,,JOHN,
16347,100230797,122698,,,JOHN,
16347,100230798,122698,,,JOHN,
16347,100230799,122698,,,JOHN,
16347,100230800,122698,,,JOHN,
16347,100230801,122698,,,JOHN,
16347,100230802,122698,,,JOHN,
16347,100230803,122698,,,JOHN,
16347,100230804,122698,,,JOHN,
16347,100230805,122698,,,JOHN,
16347,100230806,122698,,,JOHN,
16347,100230807,122698,,,JOHN,
16347,100230817,122698,,,JOHN,
16347,100230818,122698,,,JOHN,
16347,100230819,122698,,,JOHN,
16347,100230820,122698,,,JOHN,
16347,100230821,122698,,,JOHN,
16347,100230822,122698,,,JOHN,
16347,100230823,122698,,,JOHN,
16347,100230824,122698,,,JOHN,
16347,100230825,122698,,,JOHN,
